total_duration,load_duration,prompt_eval_duration,eval_duration,prompt_eval_count,eval_count,candidate,media_id,request_id,client_latency_seconds
1.455455203,0.423249606,0.11739718,0.38100669,598,45,C3_BASELINE,IMG_003900,P2_SCREEN_C3_20260826_231841_049,1.4632618427276611
1.511757423,0.477928687,0.118493994,0.364608006,598,43,C3_BASELINE,IMG_003901,P2_SCREEN_C3_20260826_231841_050,1.520216941833496
1.663153646,0.475794748,0.122756437,0.493411301,598,58,C3_BASELINE,IMG_003902,P2_SCREEN_C3_20260826_231841_051,1.6715104579925537
1.793504241,0.448895328,0.146569722,0.608270983,598,72,C3_BASELINE,IMG_003903,P2_SCREEN_C3_20260826_231841_052,1.801041841506958
1.589760678,0.520834357,0.119984628,0.471583591,598,55,C3_BASELINE,IMG_003904,P2_SCREEN_C3_20260826_231841_053,1.597893476486206
1.545863734,0.482947711,0.118470339,0.41340366,598,49,C3_BASELINE,IMG_003905,P2_SCREEN_C3_20260826_231841_054,1.5540878772735596
1.496424988,0.441785832,0.135173235,0.412827318,598,49,C3_BASELINE,IMG_003906,P2_SCREEN_C3_20260826_231841_055,1.5046484470367432
1.70645684,0.486182428,0.122434723,0.559147202,598,66,C3_BASELINE,IMG_003907,P2_SCREEN_C3_20260826_231841_056,1.7147486209869385
1.740261407,0.507011044,0.119460371,0.556827329,598,66,C3_BASELINE,IMG_003908,P2_SCREEN_C3_20260826_231841_057,1.7481069564819336
1.532599172,0.435257477,0.119765893,0.397673549,598,49,C3_BASELINE,IMG_003909,P2_SCREEN_C3_20260826_231841_058,1.5406131744384766
1.400362617,0.484610804,0.124658323,0.383898184,598,50,C3_BASELINE,IMG_003910,P2_SCREEN_C3_20260826_231841_059,1.4088823795318604
1.437496332,0.414419194,0.113380799,0.407858218,598,50,C3_BASELINE,IMG_003911,P2_SCREEN_C3_20260826_231841_060,1.4432902336120605
1.635830178,0.466526178,0.125893466,0.565772729,598,71,C3_BASELINE,IMG_003982,P2_SCREEN_C3_20260826_231841_061,1.6444287300109863
1.676269504,0.480248606,0.113943655,0.537472788,598,65,C3_BASELINE,IMG_003983,P2_SCREEN_C3_20260826_231841_062,1.6839699745178223
1.663869858,0.415114666,0.114151356,0.638429255,598,78,C3_BASELINE,IMG_003984,P2_SCREEN_C3_20260826_231841_063,1.6715941429138184
1.596272624,0.513358428,0.122784264,0.445998,598,55,C3_BASELINE,IMG_003985,P2_SCREEN_C3_20260826_231841_064,1.6036415100097656
1.616086086,0.421473177,0.130009855,0.552709465,598,70,C3_BASELINE,IMG_003986,P2_SCREEN_C3_20260826_231841_065,1.623734712600708
1.527943371,0.460706227,0.112625448,0.41097151,598,50,C3_BASELINE,IMG_003987,P2_SCREEN_C3_20260826_231841_066,1.5354185104370117
1.472461112,0.445587553,0.114270002,0.4251758,598,54,C3_BASELINE,IMG_003988,P2_SCREEN_C3_20260826_231841_067,1.4799981117248535
1.650857441,0.416281414,0.130307408,0.556594796,598,66,C3_BASELINE,IMG_003989,P2_SCREEN_C3_20260826_231841_068,1.6587121486663818
1.699983952,0.477510184,0.122263099,0.545380793,598,63,C3_BASELINE,IMG_003990,P2_SCREEN_C3_20260826_231841_069,1.7082090377807617
1.531037578,0.458940181,0.11356101,0.383139267,598,47,C3_BASELINE,IMG_003991,P2_SCREEN_C3_20260826_231841_070,1.54002046585083
1.464544942,0.443838032,0.121902256,0.438151959,598,54,C3_BASELINE,IMG_003992,P2_SCREEN_C3_20260826_231841_071,1.4721765518188477
1.5469289,0.460095626,0.136411418,0.442341565,598,55,C3_BASELINE,IMG_003993,P2_SCREEN_C3_20260826_231841_072,1.5548431873321533
1.572493757,0.434496881,0.115876694,0.464085217,598,56,C3_BASELINE,IMG_003994,P2_SCREEN_C3_20260826_231841_073,1.5810661315917969
1.65401587,0.452743969,0.132785021,0.535129726,598,65,C3_BASELINE,IMG_003995,P2_SCREEN_C3_20260826_231841_074,1.662635087966919
1.78373738,0.447882886,0.118781185,0.635161057,598,73,C3_BASELINE,IMG_003996,P2_SCREEN_C3_20260826_231841_075,1.7920386791229248
1.848950026,0.488601207,0.119482808,0.77017037,598,92,C3_BASELINE,IMG_003997,P2_SCREEN_C3_20260826_231841_076,1.8576602935791016
1.643145551,0.516269374,0.124095753,0.463374283,598,54,C3_BASELINE,IMG_003998,P2_SCREEN_C3_20260826_231841_077,1.6539688110351562
1.983871098,0.4317355,0.131301131,0.813112733,598,95,C3_BASELINE,IMG_003999,P2_SCREEN_C3_20260826_231841_078,1.992321491241455
1.730901962,0.471738123,0.132933594,0.562367997,598,67,C3_BASELINE,IMG_004000,P2_SCREEN_C3_20260826_231841_079,1.7391061782836914
1.525692261,0.445694354,0.129552368,0.424860644,598,50,C3_BASELINE,IMG_004001,P2_SCREEN_C3_20260826_231841_080,1.534219741821289
1.752430198,0.469310099,0.120957087,0.603734533,598,70,C3_BASELINE,IMG_004012,P2_SCREEN_C3_20260826_231841_081,1.7606418132781982
1.579887627,0.478502434,0.122730396,0.427991238,598,49,C3_BASELINE,IMG_004013,P2_SCREEN_C3_20260826_231841_082,1.590754508972168
1.805755843,0.418393977,0.122822808,0.710552985,598,85,C3_BASELINE,IMG_004014,P2_SCREEN_C3_20260826_231841_083,1.814213514328003
1.621616205,0.487213747,0.134769923,0.420715372,598,49,C3_BASELINE,IMG_004015,P2_SCREEN_C3_20260826_231841_084,1.6298322677612305
1.826907534,0.44548083,0.120819715,0.682442933,598,78,C3_BASELINE,IMG_004016,P2_SCREEN_C3_20260826_231841_085,1.8354663848876953
1.720088474,0.465625867,0.118770985,0.593473288,598,70,C3_BASELINE,IMG_004017,P2_SCREEN_C3_20260826_231841_086,1.7285125255584717
1.581918133,0.474203618,0.160799673,0.42650759,598,50,C3_BASELINE,IMG_004018,P2_SCREEN_C3_20260826_231841_087,1.5900757312774658
1.665728397,0.408113887,0.128472658,0.570829346,598,67,C3_BASELINE,IMG_004019,P2_SCREEN_C3_20260826_231841_088,1.6740775108337402
1.722235928,0.471756813,0.122776439,0.566200121,598,67,C3_BASELINE,IMG_004020,P2_SCREEN_C3_20260826_231841_089,1.7309730052947998
1.865741632,0.438445937,0.121623709,0.715414526,598,85,C3_BASELINE,IMG_004021,P2_SCREEN_C3_20260826_231841_090,1.8743090629577637
1.7340702,0.483662745,0.128178646,0.550420562,598,65,C3_BASELINE,IMG_004072,P2_SCREEN_C3_20260826_231841_091,1.7424964904785156
1.691472673,0.483748172,0.133764428,0.518858674,598,61,C3_BASELINE,IMG_004073,P2_SCREEN_C3_20260826_231841_092,1.6999120712280273
1.356477116,0.405725865,0.114152557,0.380626897,598,47,C3_BASELINE,IMG_004074,P2_SCREEN_C3_20260826_231841_093,1.3638935089111328
1.846051202,0.463695715,0.112160369,0.714446453,598,88,C3_BASELINE,IMG_004075,P2_SCREEN_C3_20260826_231841_094,1.8544397354125977
1.485016795,0.407488819,0.112803877,0.450629921,598,57,C3_BASELINE,IMG_004076,P2_SCREEN_C3_20260826_231841_095,1.491600513458252
1.521078854,0.437757433,0.115420836,0.477335856,598,60,C3_BASELINE,IMG_004077,P2_SCREEN_C3_20260826_231841_096,1.5288605690002441
1.579649074,0.438427865,0.113427231,0.534662255,598,68,C3_BASELINE,IMG_004078,P2_SCREEN_C3_20260826_231841_097,1.5876495838165283
1.480853373,0.444071608,0.128384462,0.40753079,598,51,C3_BASELINE,IMG_004079,P2_SCREEN_C3_20260826_231841_098,1.4882943630218506
1.468786659,0.466858973,0.113119709,0.417011342,598,52,C3_BASELINE,IMG_004080,P2_SCREEN_C3_20260826_231841_099,1.4773752689361572
1.502547303,0.470140126,0.139512684,0.396739453,598,50,C3_BASELINE,IMG_004081,P2_SCREEN_C3_20260826_231841_100,1.510157585144043
1.481275322,0.386574436,0.118170317,0.449956479,598,56,C3_BASELINE,IMG_004082,P2_SCREEN_C3_20260826_231841_101,1.48968505859375
1.572316722,0.507647579,0.113387363,0.535612531,598,66,C3_BASELINE,IMG_004083,P2_SCREEN_C3_20260826_231841_102,1.5802617073059082
1.43941497,0.416618663,0.145342175,0.404264947,598,52,C3_BASELINE,IMG_004084,P2_SCREEN_C3_20260826_231841_103,1.4473052024841309
1.582701639,0.454660696,0.114020089,0.48443215,598,61,C3_BASELINE,IMG_004085,P2_SCREEN_C3_20260826_231841_104,1.5913009643554688
1.528539113,0.480734046,0.115249578,0.423425726,598,53,C3_BASELINE,IMG_004086,P2_SCREEN_C3_20260826_231841_105,1.536346435546875
1.48125654,0.426891641,0.120326376,0.416982983,598,52,C3_BASELINE,IMG_004087,P2_SCREEN_C3_20260826_231841_106,1.4891088008880615
1.573187597,0.468122156,0.114080079,0.460976988,598,57,C3_BASELINE,IMG_004088,P2_SCREEN_C3_20260826_231841_107,1.5811750888824463
1.596849708,0.439391188,0.113103195,0.510318085,598,64,C3_BASELINE,IMG_004089,P2_SCREEN_C3_20260826_231841_108,1.6047096252441406
1.506508307,0.43773019,0.112432273,0.455957396,598,52,C3_BASELINE,IMG_004090,P2_SCREEN_C3_20260826_231841_109,1.5147168636322021
1.51211339,0.488438148,0.135217945,0.372551279,598,46,C3_BASELINE,IMG_004091,P2_SCREEN_C3_20260826_231841_110,1.5202736854553223
1.455966248,0.415679637,0.126206467,0.404291136,598,50,C3_BASELINE,IMG_004192,P2_SCREEN_C3_20260826_231841_111,1.462597370147705
1.606367504,0.502918402,0.112634134,0.469193652,598,57,C3_BASELINE,IMG_004193,P2_SCREEN_C3_20260826_231841_112,1.6140480041503906
1.772549188,0.488074498,0.128417592,0.614134566,598,77,C3_BASELINE,IMG_004194,P2_SCREEN_C3_20260826_231841_113,1.7801659107208252
1.503825284,0.423602717,0.156917452,0.42216875,598,54,C3_BASELINE,IMG_004195,P2_SCREEN_C3_20260826_231841_114,1.5119669437408447
1.465251612,0.471937403,0.12969118,0.41839438,598,53,C3_BASELINE,IMG_004196,P2_SCREEN_C3_20260826_231841_115,1.4727563858032227
1.499769182,0.455706377,0.128955985,0.351010622,598,45,C3_BASELINE,IMG_004197,P2_SCREEN_C3_20260826_231841_116,1.5076429843902588
1.409056352,0.461567666,0.125476436,0.321275335,598,40,C3_BASELINE,IMG_004198,P2_SCREEN_C3_20260826_231841_117,1.4168102741241455
1.81400911,0.518310806,0.144695165,0.58948364,598,71,C3_BASELINE,IMG_004199,P2_SCREEN_C3_20260826_231841_118,1.822171926498413
1.603490416,0.428325553,0.115042972,0.518439758,598,64,C3_BASELINE,IMG_004200,P2_SCREEN_C3_20260826_231841_119,1.6113314628601074
1.432710292,0.424417833,0.113909139,0.391950817,598,49,C3_BASELINE,IMG_004201,P2_SCREEN_C3_20260826_231841_120,1.4401540756225586
